temperatura_motor,vibracao,tipo_combustivel,revisao_em_dia,falha_maquina
78.74213079900352,6.921524542602669,0,0,1
80.55724912288694,5.101783265791105,2,1,1
90.94191518470949,6.27916051268333,0,0,1
63.07535370285181,5.727099225941712,0,0,0
95.29550319460614,3.7304650175136898,0,0,1
78.4199210142101,4.034675251523807,2,1,1
75.7311893005258,6.544941226371742,1,0,0
69.87895624739832,4.497837001840189,0,0,0
63.451433281342304,4.394527305137005,1,0,1
88.23170583961914,3.5673161309759704,2,1,1
80.73317967188405,5.635398598390191,2,0,1
67.10039100258946,8.093787378864718,2,1,0
67.04921227936384,3.398700628618591,2,0,1
76.64215300709871,5.036329185009137,1,1,0
96.69021525289392,7.118330833123144,0,0,0
77.40408648636395,4.880537913131428,2,0,0
64.96857046881894,5.678557694374601,2,1,0
77.54256935914056,3.40640970777968,1,1,0
77.2727643025233,5.6424606458114726,1,1,0
53.03113357058429,4.719283602493177,2,0,0
79.45705133482188,6.478594993519795,0,0,0
77.69065469791322,6.781079077347127,0,0,1
86.96206364813418,8.88434546302792,2,0,0
98.48956094945345,5.869449759820363,1,1,0
91.26565029547757,5.48869447487325,2,0,1
77.3111130944517,5.291576452366004,2,0,0
68.9347409125833,4.470250560783968,1,0,1
105.7335980324986,5.507725765192537,2,0,0
80.59218434014488,5.100301991678596,2,0,0
80.13929291912946,5.100301991678596,2,0,1
79.75874912889996,6.976396303411939,1,0,1
81.98084760767856,3.4901861520805384,0,1,1
78.55639588076058,6.709817841693568,0,0,1
74.26337993119763,6.975672601009798,1,0,1
74.53141058759608,4.822897209513382,0,0,0
79.67246729784002,1.8172176514871081,2,0,0
74.56575228866235,4.0882670193583515,0,1,0
72.87154217322836,6.9454918198416635,2,1,0
81.06430227691897,4.965697906551677,0,1,1
77.45022782579144,3.5010466515576337,1,1,1
95.0399298858269,4.242837618157674,0,1,0
53.49030191606988,6.260930039756829,0,1,1
90.91506851922462,5.8201003523020685,0,0,1
92.4608519249763,4.641601851245459,1,1,0
59.2660976759185,4.449763382277968,0,1,0
76.57312405919652,4.412362776434267,1,0,0
76.28559134004209,3.616384723252246,2,1,0
65.92488305282178,7.423063534204163,0,0,0
72.22183312409125,4.51651929618299,1,0,1
68.89424154534171,6.825737781238245,1,1,0
97.52270443423623,7.281974077883677,0,0,0
89.35678393147461,6.49746634722194,2,1,1
92.71555094994159,4.352569530922928,1,1,1
87.21672064043236,5.605595135504914,0,0,1
68.70948228782771,4.963706590413626,2,0,0
74.75479733720226,3.6444472089048077,1,1,0
84.89374561227918,5.486538922582405,1,0,1
67.77872191108054,5.100301991678596,2,0,0
87.12998430172388,6.781519082692346,2,1,0
77.59674601841866,4.30307405405241,0,1,1
76.25179192450402,5.301739483809259,0,0,1
87.10959968203491,5.424931807319213,1,1,0
84.4426331148604,4.611642539443884,2,1,0
76.3903383418092,5.880040702212912,2,1,0
91.59329803364248,4.287644515066213,2,1,0
69.18936672400102,6.306945946185866,1,1,0
86.15935606944264,2.981030479629877,2,1,0
85.93101257968384,5.189569369319618,2,1,0
76.9045356068601,7.908393498587428,1,0,1
83.26133022242118,3.499503013091638,0,1,1
67.48886423614697,3.9833825442127226,0,0,1
89.240270192069,5.770861774488372,1,0,0
78.15097863557011,5.269372672909397,2,0,0
74.7727697948096,5.525945148910338,1,1,0
90.49009225836889,5.733780695221495,0,1,0
72.9565630945724,5.9520822028426545,0,0,0
65.91538703636441,6.664549762934335,1,1,1
64.43370826476097,5.6147279853927685,1,0,1
86.0600995134564,4.638113518072187,0,1,1
67.19570647503717,6.008860551804097,1,1,0
97.54794181984364,7.849822902342823,0,0,1
59.18070592116278,4.801049380426139,1,0,0
96.96456368290038,3.538206042994038,1,0,0
82.11017467202619,6.660621003930459,1,1,0
79.03286888129608,4.819428254069603,0,0,1
74.5508091319105,1.740995680978946,1,1,1
83.9913611435207,6.271132515725633,0,1,0
79.62365297575151,4.197007721069116,0,1,1
91.03301882016521,4.864200076543759,1,0,1
81.1422764866204,5.497970495853522,1,0,0
81.50301761461877,5.2857495196686,0,0,0
76.36387787786144,6.064177725708559,0,1,0
79.43054376278933,4.346770444145235,2,1,1
83.0780176889206,5.769658697264124,0,0,0
62.89831607343375,4.610679983624125,2,1,1
66.51814577894287,6.108215721331255,2,1,0
87.43264094022715,5.92305122601958,2,0,1
81.70865438127942,3.596841946933107,1,0,0
78.1601666364732,6.628973174262549,1,0,1
80.18433933065393,4.196054832328928,0,1,1
83.47581705361671,6.212086697421718,2,1,1
74.60240319690638,5.550930970102011,1,1,1
72.21695274597687,7.757275515192684,1,1,0
81.95845255097682,4.6648010264422215,1,1,1
70.21627222384969,4.4760248058227035,1,0,0
84.08252755714472,4.970870591168401,1,1,0
62.9741639576216,4.545230325748587,2,1,1
90.29155637325644,6.199912852913075,2,1,0
84.72597482413043,2.575534087345118,2,0,1
82.56029734313876,3.419476371280469,2,0,1
89.82690983945514,3.3982956176312102,0,0,0
96.65474444462576,6.425461387960364,2,1,1
90.1437006501813,7.565920058872888,1,0,0
61.59125768668355,4.843326172193793,2,0,0
67.20423033264298,4.746767415214984,0,0,0
73.75181422304321,5.105078244669772,1,1,1
80.26091050210833,6.742817453912286,2,0,1
85.17659020469122,3.608970298714139,2,1,1
72.74256186846534,5.100301991678596,2,1,1
81.86766764477078,6.462796444673645,1,0,0
72.44617067646678,5.751641254909768,1,1,0
73.88482197008052,5.284372424898115,0,0,1
65.93338903151778,6.501569138850712,1,1,0
70.76766753889096,0.9451515605011442,1,0,0
66.48315394383667,6.016812979296361,2,0,0
70.24126747022667,4.0188864753088644,1,0,1
90.5364179660784,2.2540506547153147,2,1,1
70.50601111168056,5.766803899287471,2,0,0
106.32382064837391,7.060487817744437,1,1,0
84.93317900880889,4.793827228058462,0,0,1
81.84836123694873,6.429311820804408,0,1,1
71.41642219818786,7.418417386982968,1,1,0
87.00309879408991,6.972371680376071,0,0,1
74.24362173762226,7.459946794057089,2,0,0
81.22009814645361,6.113191236607838,2,0,0
105.60084538268795,5.113150458352389,1,0,1
79.03940100275351,2.597051282154247,0,0,1
91.49273326285676,4.630906267805077,0,1,0
72.96823574874112,3.7351301070257126,2,0,1
79.65011509503039,8.25641407624672,1,0,1
97.7080063563551,4.736171281351495,0,1,1
73.73032942212232,5.184807210176729,1,0,1
98.12448557996929,5.8272280640607015,0,0,1
87.07751935455475,5.100301991678596,2,1,0
74.37533224105732,7.542576560646129,2,0,0
86.3240773905552,4.066025957398322,1,0,0
89.7255444962673,5.2919111828558645,2,0,0
86.21809962217196,3.8862941214529276,0,1,1
64.29775280109544,3.019966233168941,2,0,1
72.72862824175131,4.082346363642072,1,1,0
77.52481364448495,4.944444804427382,1,0,0
79.25566570899954,4.35604666322411,1,1,0
86.20672097550678,3.9613685301892163,0,0,0
81.77701000933254,2.890523804492249,0,1,1
66.64655641289899,4.875341641056957,0,1,0
83.80197851005963,2.7429194389534968,0,1,1
86.10585745283824,6.140083945534403,0,1,1
85.5979044793104,5.123659629401755,2,1,0
90.80780725554622,2.813672750802604,0,1,0
88.33922154548904,4.536186384425205,0,0,0
84.59180079228437,3.871765391614125,2,0,1
79.29834288541353,5.478761765628771,0,1,1
63.39039066484008,7.0106756690347165,1,1,0
84.29618219132585,2.187241295531383,0,1,1
82.07687687163111,5.172539118721126,0,1,1
82.71578837195374,4.7598008066500395,1,0,0
67.2325142417969,6.0070101146756985,1,1,0
69.18943459591738,5.319794942356534,1,0,1
90.53152853332904,3.8720460023917713,1,0,1
79.60444846143345,4.521419096500073,0,1,1
86.81500697372624,3.8059612147947663,1,1,1
80.28318376130461,6.614010707897897,1,0,1
80.29756139495746,5.031967473007914,2,0,0
89.38283805975998,7.851786028629511,1,1,1
74.83955271782627,4.909008779278069,1,1,1
80.96120776940984,3.9373898496343056,2,1,1
75.37724711294958,2.729428411080759,2,0,0
75.65503772567685,2.2952904856160825,0,0,0
76.90827876531361,2.6237960854917652,2,1,0
82.22133771633713,5.400689976517225,0,0,0
75.21251378336522,5.7630875348449,2,0,0
92.55756125573521,2.6282139469517998,2,1,1
71.05392697780496,6.342557471114173,0,1,1
78.13128355838641,4.2754084224748405,2,0,0
75.60268941725825,5.220189517978324,0,0,1
94.46977884353733,7.418330942383136,2,1,0
81.96554776511574,6.345258973798298,1,1,0
90.31844539468635,4.597204028141252,2,1,0
65.14439626963028,3.663211661877069,0,1,1
82.67050265869258,1.7722768980060426,2,1,0
88.89630795623437,3.92127002113637,0,0,0
80.82283989275425,4.6833046417584585,0,0,0
90.65480375065351,3.519230709273224,1,0,1
74.82711549899628,4.803114549361543,1,0,0
94.0934744018558,5.115277824438152,0,1,1
102.9889812361925,4.662716027287882,2,1,1
76.37161439560342,4.02499612876481,0,1,1
75.54497478599228,5.2529820079500915,0,0,1
94.533844771177,5.662910974354114,2,0,0
95.79572145730712,3.364401383835731,2,0,0
74.77139972846732,7.116398569619405,2,1,1
75.79813182904142,4.852117801573607,2,0,0
77.18215391139493,5.028274434417272,0,1,1
66.55549488965723,6.062321634884835,0,1,1
70.81348053515802,5.349824196895252,1,1,1
69.95859233247933,6.429704950869867,0,1,1
72.32202434895872,5.430686247802736,2,1,1
79.65315112613219,4.0813439380393435,1,1,1
82.3421473253652,5.542255287809152,2,0,0
95.50500492814076,3.2844106890190075,0,1,1
70.0164595926121,5.162839558664785,1,1,0
89.84322398476584,4.950155014033308,2,0,0
77.86011155774491,4.687824714091191,1,1,1
79.50536290347567,4.807193732841604,1,0,0
86.74819492166604,2.1772264317535415,0,0,0
68.77277978437701,4.176912638388558,2,0,0
83.82409746184051,5.1392673517116725,1,1,1
81.66452208213056,5.239784587996101,1,1,1
84.92451264008149,3.458487288611063,2,0,1
82.89168643907819,6.898561761297051,1,1,0
104.55300139910895,3.7007377276782485,1,1,1
73.62260015748684,6.454185800790105,1,0,1
74.69003044998182,5.640791542807527,2,0,0
73.76859473575236,4.0306590352342955,2,1,0
74.44522880839746,7.662966338914268,2,0,0
73.62612872693482,3.20954475236528,2,0,1
91.89016531107552,6.378731260415002,0,0,1
94.20504247989855,6.500873477064467,1,1,1
74.29253706250523,3.994069686385033,2,1,0
71.67644426895771,7.088697950096494,1,1,1
84.71415556386404,4.6249302281015705,1,0,1
74.47776955719029,5.4330404439197855,0,1,1
86.32931817755511,5.390482758156831,2,0,1
82.029230208513,4.798536887794178,2,1,0
64.84255885002769,6.216212409739673,1,1,0
95.47505201330061,6.190233080828319,2,0,1
97.95877673095522,2.3772020401427287,1,1,1
73.87211309515614,6.956510364317229,1,0,1
76.12298440064016,2.5062620179464883,0,1,0
82.85865390724905,6.5488193065124864,0,1,1
83.34456789987026,6.690057705241375,0,0,0
86.5854427267283,3.3635503546772028,1,0,0
100.1020453876635,4.383778568068123,2,0,1
78.2305277250595,3.3414429972710966,0,1,1
72.01702755461547,4.677618454566897,2,1,0
66.20680771985472,4.537948573721388,0,1,0
72.69069960058081,6.169490798404009,0,0,0
79.66873027126204,6.965463119179413,1,0,0
97.94557863517788,7.093525716184934,0,0,1
74.82388700963828,4.156747960132547,0,1,1
82.23787951638899,4.686167189383208,1,1,0
79.83577103927247,2.4748427116685745,2,0,1
91.88393273448084,3.791194900255717,0,1,1
105.26932425873622,6.447277449646187,1,0,1
74.6913122707968,7.423374235322347,0,1,0
75.10560557481777,3.148476692180117,1,1,1
90.44160877069072,4.1113036112706585,2,0,0
86.81891489626311,4.96039136456161,2,1,0
98.46707325736034,5.42024173822941,1,1,0
85.83928185325964,3.7855947201175306,1,0,0
76.40707909212941,5.636091566696135,1,0,0
85.9065483069231,4.289240979393626,2,1,0
91.08703580582907,4.9783215936825815,0,0,0
88.20482181197364,5.819426372005549,2,1,1
85.07274031107298,5.009633404716407,1,0,1
90.66674689589154,4.345421164210147,1,1,0
91.69295590445672,4.835585294111254,2,1,1
93.82158991037527,4.867455561191997,1,0,1
86.48709887589642,4.444983455176809,2,1,1
78.32881919683146,4.611805905999346,1,1,0
81.46713686433323,7.3979707557570755,0,0,1
92.06508966508358,5.841379171911858,0,0,1
71.83064329012764,4.556779522956259,1,1,1
83.68673308872901,6.045431606766103,2,0,0
76.0666118767264,4.499270765365985,0,0,1
80.28744822934817,6.759686956379962,2,1,1
92.78451862607298,5.554463288297141,1,1,1
81.91099068019903,4.839046783993656,2,0,0
80.46436548156149,5.671575388715416,0,0,0
66.40143859020081,2.643685771897251,2,0,1
87.46253566027221,3.309848796635292,2,1,1
86.45484181141076,3.209112490401417,1,1,0
101.6325472330546,5.100301991678596,1,1,1
76.92221765046999,7.598772499227637,1,1,0
82.1915032766394,8.34695021928895,0,1,1
82.49383683710755,5.957076652161136,0,1,1
95.77453279763475,5.751266712416685,1,1,1
79.04704467613048,2.2984133987708915,1,0,1
82.7902152577034,4.185989300398967,0,0,0
86.0789650971654,3.8183243721376416,0,1,1
81.86609123156359,4.068728602623326,0,1,0
75.53566385449471,4.747784272122816,0,1,1
81.94089992898307,4.291864133454309,1,0,1
90.73631749859771,2.0310502844363185,0,1,1
69.73484700588939,6.121865384176301,1,0,0
81.32969674146877,3.3908854613902903,2,0,1
72.99879185060827,5.3588702961667245,2,0,0
91.95046628924842,8.11112400462496,0,0,0
64.76813095216225,3.620923112620365,2,0,1
74.41078152728412,5.100301991678596,2,1,0
83.7721187506452,4.570993667179834,2,1,1
95.65524029234341,6.651439452497857,0,0,0
79.34249738927012,7.937521181330891,0,1,0
74.44800473306802,3.1556756083213746,2,0,1
98.8115706944059,5.745048834854782,1,0,1
65.51986099583756,4.30203431482992,2,1,0
58.01194043379918,4.841077468543796,0,1,1
84.40014450053333,8.966515020525552,0,1,1
74.97945775647389,5.100301991678596,0,1,1
69.78767182869287,5.38060949224186,2,1,0
87.08356447299353,5.70153975764815,1,0,1
82.43800713771199,6.628679487409021,0,1,1
74.35921369263272,5.1469747302063436,0,1,1
67.19695601329106,5.462075809256153,2,1,0
88.72457328280144,4.412527148867313,1,0,1
86.50201177958661,5.403690411867661,2,1,1
79.00824136220618,4.485211586753884,0,0,1
98.46636996047665,5.932357834784076,1,1,0
69.29915233673847,4.445584495934549,1,1,1
64.74474829075261,5.56565059085328,0,0,1
73.08091930118755,4.956105779472533,1,1,0
79.54413983644503,6.689075376158252,1,1,0
82.43339449322691,4.922909414617271,2,0,1
77.5876394214367,2.340451297689678,0,1,0
83.52055396514297,6.892882251070987,0,0,1
67.48460575809555,3.641401548706072,0,0,1
94.4376460407326,4.019350492026771,0,0,1
79.17848821607431,4.106508058934762,0,0,0
91.17295831588127,7.061657139756226,1,0,0
83.42725346377703,1.796488679031957,2,1,1
84.56753219153784,9.70662280048999,0,1,0
85.69767280232205,6.584085213599078,2,1,1
84.47708560017315,5.334858371193739,2,0,0
86.42722759867544,4.91765899907557,1,0,0
93.29152530132431,5.428331112286485,0,0,0
81.9652116970147,5.781683642569007,1,0,1
87.09003757588512,5.967823378925085,0,1,1
79.10264305712774,5.833406699005173,1,1,0
94.40117215449473,5.134371021882873,2,0,0
73.2360769794073,4.7039923695390105,0,0,0
98.00940432910815,4.773090074519732,2,1,1
79.59842049355656,4.707637579470979,2,0,0
65.69224897881952,6.700655145300597,1,0,1
81.2810441491079,5.890335083421293,0,0,1
73.1894834252512,0.5894170480035799,2,1,1
88.40643548988724,5.100301991678596,1,1,0
73.4737602069761,5.292104292078163,0,0,1
75.5381656678522,4.971936865331154,0,1,0
61.10459269054469,4.417222320366672,2,0,0
75.47693680750923,6.68616907997902,0,0,1
55.76120673371044,6.421289693184287,2,1,1
64.16097176514276,3.8406834982645863,0,0,0
87.60414656144297,5.610578430686803,1,0,0
87.85800158650832,3.542514898188071,2,1,1
84.25457561784965,2.9305727528166043,2,0,0
70.33023856870787,4.059924163115053,0,0,1
79.5228864385802,6.293590208574138,0,0,1
79.96397460909432,6.42968756806413,2,1,0
68.41635310807457,5.769628130145939,0,0,0
95.0339830176715,6.087643680271996,1,1,0
88.77362290575671,5.774267430672437,0,0,1
77.79035826170336,4.037777607165571,1,0,1
80.26885838994531,5.647883817010911,1,0,0
82.08382807947552,5.100301991678596,1,0,1
59.58265131575709,5.100301991678596,1,1,1
77.52822617479403,6.783370057211965,1,1,0
73.18015752002202,6.062455770801596,0,0,1
69.98379990105084,5.527172311312374,1,0,0
77.18899707114045,6.605225357474641,0,0,0
97.97686526849523,4.96021811112641,1,0,0
86.4084286126701,3.6771880231584233,2,0,0
74.28821010217203,4.755399554084354,1,0,0
85.72582781356158,3.8826460327903263,2,0,0
